player_name,Season,round_number,fantasy_points,CBAs,total_CBAs,CBA_percentage,TOG,kick_ins,kicks,handballs,disposals,marks,tackles,contestedMarks,uncontestedMarks,goals,behinds,hitouts,contestedPossessions,uncontestedPossessions,freesFor,freesAgainst,clangers,turnovers,rebound50s,inside50s,hitoutWinPercentage,disposalEfficiency,kick_efficiency,ruck_contests_attended,team,total_kick_ins,opposition_team,venue,start_time,temperature,conditions,kick_in_percentage,position,dob,height,weight,fantasy_defender_status,fantasy_midfield_status,fantasy_ruck_status,fantasy_forward_status,games_played
Jake Kolodjashnij,2022,Round 3,53,0,33,0,97,0,5,6,11,3,4,0,3,0,0,0,6,6,1,0,1,1,0,0,0,90.9,80,0,Geelong Cats,13,Collingwood,MCG,2022-04-02T19:25:00,19,RAIN,0,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Kolodjashnij,2022,Round 4,70,0,26,0,89,0,10,6,16,9,1,1,8,0,0,0,5,10,0,1,2,2,2,0,0,93.8,100,0,Geelong Cats,4,Brisbane Lions,GMHBA Stadium,2022-04-08T19:50:00,23,MOSTLY_SUNNY,0,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Kolodjashnij,2022,Round 5,23,0,29,0,20,0,4,1,5,3,0,1,2,0,0,0,2,3,0,0,0,0,2,0,0,100,100,0,Geelong Cats,8,Hawthorn,MCG,2022-04-18T15:20:00,19,RAIN,0,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Kolodjashnij,2022,Round 6,64,0,30,0,89,0,9,4,13,4,5,0,4,0,0,0,6,6,3,2,2,1,1,0,0,76.9,88.9,0,Geelong Cats,7,North Melbourne,Blundstone Arena,2022-04-24T13:10:00,19,MOSTLY_SUNNY,0,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Kolodjashnij,2022,Round 7,46,0,24,0,90,0,9,3,12,6,0,1,5,0,0,0,1,11,1,2,3,4,0,1,0,75,66.7,0,Geelong Cats,9,Fremantle,GMHBA Stadium,2022-04-30T13:45:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Kolodjashnij,2022,Round 8,80,0,20,0,94,1,15,6,21,6,1,1,5,0,0,0,6,14,1,0,0,1,3,2,0,95.2,93.3,0,Geelong Cats,11,GWS Giants,Manuka Oval,2022-05-07T16:35:00,13,MOSTLY_SUNNY,9.09,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Kolodjashnij,2022,Round 9,51,0,28,0,93,0,6,9,15,4,2,1,3,0,0,0,5,10,1,2,2,0,1,1,0,100,100,0,Geelong Cats,12,St Kilda,Marvel Stadium,2022-05-14T16:35:00,20,RAIN,0,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Kolodjashnij,2022,Round 10,37,0,22,0,89,0,7,4,11,1,1,0,1,1,0,0,6,6,1,2,4,3,1,3,0,54.5,28.6,0,Geelong Cats,5,Port Adelaide,GMHBA Stadium,2022-05-21T13:45:00,16,MOSTLY_SUNNY,0,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Kolodjashnij,2022,Round 11,41,0,26,0,83,1,7,4,11,5,0,0,5,0,0,0,3,7,0,1,2,3,2,0,0,81.8,71.4,0,Geelong Cats,13,Adelaide Crows,GMHBA Stadium,2022-05-28T13:45:00,16,MOSTLY_SUNNY,7.69,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Kolodjashnij,2022,Round 14,25,0,25,0,82,0,6,2,8,4,0,0,4,0,0,0,2,6,0,3,4,5,3,0,0,87.5,83.3,0,Geelong Cats,9,West Coast Eagles,Optus Stadium,2022-06-18T14:35:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Kolodjashnij,2022,Round 15,42,0,30,0,81,0,7,3,10,3,1,1,2,0,0,0,5,6,2,0,4,5,2,1,0,40,42.9,0,Geelong Cats,8,Richmond,MCG,2022-06-25T16:35:00,16,MOSTLY_SUNNY,0,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Kolodjashnij,2022,Round 16,42,0,30,0,64,0,5,5,10,1,4,0,1,0,0,0,8,3,1,1,2,1,1,3,0,70,60,0,Geelong Cats,2,North Melbourne,GMHBA Stadium,2022-07-02T19:25:00,13,OVERCAST,0,KEY_DEFENDER,1995-08-09,193,96,TRUE,FALSE,FALSE,FALSE,14
Jake Lever,2022,Round 4,21,0,18,0,87,0,3,4,7,2,0,0,2,0,0,0,3,3,1,1,1,0,0,1,0,100,100,0,Melbourne,12,Port Adelaide,Adelaide Oval,2022-04-07T19:10:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lever,2022,Round 5,38,0,30,0,84,0,5,7,12,5,0,0,5,0,0,0,5,8,0,2,3,2,3,0,0,100,100,0,Melbourne,11,GWS Giants,MCG,2022-04-16T19:25:00,27,SUNNY,0,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lever,2022,Round 7,51,0,28,0,100,0,4,6,10,2,5,1,1,0,0,0,8,3,1,0,1,2,1,1,0,60,75,0,Melbourne,15,Hawthorn,MCG,2022-04-30T16:35:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lever,2022,Round 8,58,0,26,0,93,0,11,6,17,5,0,1,4,0,0,0,5,13,1,1,2,2,1,0,0,76.5,63.6,0,Melbourne,7,St Kilda,MCG,2022-05-08T13:10:00,16,RAIN,0,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lever,2022,Round 9,48,0,25,0,92,0,9,3,12,6,0,1,5,0,0,0,3,8,0,1,3,3,2,1,0,75,77.8,0,Melbourne,8,West Coast Eagles,Optus Stadium,2022-05-15T15:20:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lever,2022,Round 10,61,0,26,0,100,1,8,8,16,4,2,1,3,0,0,0,6,9,1,0,1,2,3,2,0,93.8,100,0,Melbourne,5,North Melbourne,Marvel Stadium,2022-05-21T16:35:00,15,OVERCAST,20,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lever,2022,Round 11,59,0,25,0,100,0,10,2,12,7,2,1,6,0,0,0,5,7,2,2,5,3,6,0,0,75,70,0,Melbourne,10,Fremantle,MCG,2022-05-28T16:35:00,15,MOSTLY_SUNNY,0,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lever,2022,Round 12,41,0,23,0,100,0,3,5,8,2,4,0,2,0,0,0,3,4,0,0,1,0,0,0,0,75,100,0,Melbourne,13,Sydney Swans,MCG,2022-06-04T19:25:00,15,RAIN,0,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lever,2022,Round 13,53,0,24,0,100,0,7,6,13,5,2,0,5,0,0,0,2,10,0,1,5,5,4,1,0,69.2,71.4,0,Melbourne,10,Collingwood,MCG,2022-06-13T15:20:00,13,RAIN,0,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lever,2022,Round 15,83,0,27,0,89,0,10,10,20,8,2,2,6,0,0,0,10,9,1,0,1,0,4,2,0,90,100,0,Melbourne,11,Brisbane Lions,MCG,2022-06-23T19:20:00,17,MOSTLY_SUNNY,0,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lever,2022,Round 16,68,0,28,0,91,0,13,4,17,7,0,0,7,0,0,0,6,9,3,1,2,4,6,2,0,100,100,0,Melbourne,5,Adelaide Crows,Adelaide Oval,2022-07-02T16:05:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lever,2022,Round 17,63,0,25,0,91,0,7,6,13,6,3,1,5,0,0,0,6,7,0,0,2,3,2,2,0,84.6,71.4,0,Melbourne,19,Geelong Cats,GMHBA Stadium,2022-07-07T19:20:00,14,RAIN,0,KEY_DEFENDER,1996-03-05,195,92,TRUE,FALSE,FALSE,FALSE,12
Jake Lloyd,2022,Round 2,106,0,31,0,82,10,20,7,27,8,2,0,8,0,0,0,3,14,0,0,3,5,7,1,0,88.9,85,0,Sydney Swans,17,Geelong Cats,SCG,2022-03-25T19:50:00,23,RAIN,58.82,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 3,93,0,22,0,85,11,21,8,29,4,1,0,4,0,0,0,3,16,1,1,2,5,10,2,0,82.8,81,0,Sydney Swans,17,Western Bulldogs,Marvel Stadium,2022-03-31T19:20:00,21,RAIN,64.71,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 4,82,0,29,0,89,2,16,8,24,1,3,0,1,0,0,0,5,18,3,0,3,7,5,2,0,66.7,56.3,0,Sydney Swans,3,North Melbourne,SCG,2022-04-09T14:40:00,24,RAIN,66.67,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 5,96,0,31,0,82,2,18,6,24,7,2,0,7,0,0,0,5,17,1,0,2,5,3,3,0,83.3,77.8,0,Sydney Swans,4,West Coast Eagles,Optus Stadium,2022-04-15T17:40:00,18,MOSTLY_SUNNY,50,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 6,72,0,30,0,88,6,15,7,22,3,1,0,3,0,0,0,3,13,0,0,2,5,5,2,0,68.2,66.7,0,Sydney Swans,8,Hawthorn,University of Tasmania Stadium,2022-04-25T12:30:00,20,OVERCAST,75,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 7,71,0,34,0,92,6,13,11,24,2,1,0,2,0,0,0,5,13,0,0,3,6,8,3,0,87.5,76.9,0,Sydney Swans,11,Brisbane Lions,SCG,2022-05-01T16:40:00,22,RAIN,54.55,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 8,109,0,22,0,85,9,18,8,26,5,5,0,5,0,0,0,8,9,4,0,2,4,6,2,0,80.8,72.2,0,Sydney Swans,15,Gold Coast Suns,SCG,2022-05-07T13:45:00,20,SUNNY,60,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 9,102,0,24,0,81,2,18,6,24,7,4,0,7,0,0,0,5,17,2,1,2,1,5,1,0,87.5,88.9,0,Sydney Swans,11,Essendon,SCG,2022-05-14T19:25:00,26,MOSTLY_SUNNY,18.18,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 10,68,0,32,0,83,1,13,6,19,5,1,0,5,0,0,0,4,14,1,1,1,0,3,0,0,89.5,84.6,0,Sydney Swans,12,Carlton,Marvel Stadium,2022-05-20T19:50:00,16,MOSTLY_SUNNY,8.33,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 11,81,0,35,0,88,9,19,7,26,2,4,0,2,0,0,0,10,6,0,4,6,4,8,1,0,76.9,78.9,0,Sydney Swans,10,Richmond,SCG,2022-05-27T19:50:00,21,MOSTLY_SUNNY,90,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 12,90,0,23,0,88,1,15,7,22,9,1,1,8,0,0,0,6,15,0,0,4,4,7,2,0,72.7,86.7,0,Sydney Swans,7,Melbourne,MCG,2022-06-04T19:25:00,15,RAIN,14.29,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 14,48,0,24,0,80,3,9,9,18,2,0,0,2,0,0,0,8,7,0,1,5,7,4,0,0,55.6,44.4,0,Sydney Swans,10,Port Adelaide,Adelaide Oval,2022-06-18T13:15:00,18,MOSTLY_SUNNY,30,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 15,141,0,20,0,86,4,23,16,39,9,3,0,9,0,0,0,10,24,1,0,2,5,5,2,0,84.6,87,0,Sydney Swans,8,St Kilda,SCG,2022-06-25T19:25:00,21,SUNNY,50,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 16,69,0,31,0,89,3,13,6,19,6,0,0,6,0,0,0,5,13,0,0,1,1,5,2,0,84.2,84.6,0,Sydney Swans,5,Essendon,MCG,2022-07-02T13:45:00,13,MOSTLY_SUNNY,60,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Lloyd,2022,Round 17,106,0,30,0,85,4,15,12,27,7,4,0,7,0,0,0,2,21,0,0,0,1,4,0,0,92.6,93.3,0,Sydney Swans,13,Western Bulldogs,SCG,2022-07-08T19:50:00,16,SUNNY,30.77,MEDIUM_DEFENDER,1993-09-20,180,80,TRUE,FALSE,FALSE,FALSE,15
Jake Melksham,2022,Round 7,59,0,28,0,75,0,9,3,12,5,3,1,4,0,1,0,5,7,1,1,4,4,0,5,0,58.3,44.4,0,Melbourne,15,Hawthorn,MCG,2022-04-30T16:35:00,18,MOSTLY_SUNNY,0,MIDFIELDER_FORWARD,1991-08-29,186,85,FALSE,FALSE,FALSE,TRUE,3
Jake Melksham,2022,Round 10,36,0,26,0,79,0,5,2,7,3,1,0,3,1,1,0,2,5,0,1,2,1,1,2,0,71.4,60,0,Melbourne,5,North Melbourne,Marvel Stadium,2022-05-21T16:35:00,15,OVERCAST,0,MIDFIELDER_FORWARD,1991-08-29,186,85,FALSE,FALSE,FALSE,TRUE,3
Jake Melksham,2022,Round 11,22,0,25,0,78,0,4,1,5,1,2,0,1,0,0,0,0,4,0,1,1,0,0,1,0,40,25,0,Melbourne,10,Fremantle,MCG,2022-05-28T16:35:00,15,MOSTLY_SUNNY,0,MIDFIELDER_FORWARD,1991-08-29,186,85,FALSE,FALSE,FALSE,TRUE,3
Jake Riccardi,2022,Round 1,56,10,34,29.41,82,0,6,4,10,3,4,1,2,0,1,2,4,7,2,0,0,2,0,2,9.5,70,50,21,GWS Giants,10,Sydney Swans,Accor Stadium,2022-03-19T17:10:00,23,RAIN,0,KEY_FORWARD,1999-11-07,195,97,FALSE,TRUE,FALSE,TRUE,10
Jake Riccardi,2022,Round 2,67,3,30,10,86,0,10,4,14,9,0,0,9,0,2,3,0,14,0,1,5,6,0,2,60,42.9,30,5,GWS Giants,13,Richmond,MCG,2022-03-27T15:20:00,28,SUNNY,0,KEY_FORWARD,1999-11-07,195,97,FALSE,TRUE,FALSE,TRUE,10
Jake Riccardi,2022,Round 4,34,5,25,20,85,0,3,4,7,1,3,0,1,0,0,7,3,4,1,2,2,1,0,2,22.6,100,100,31,GWS Giants,10,Fremantle,Optus Stadium,2022-04-09T17:25:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1999-11-07,195,97,FALSE,TRUE,FALSE,TRUE,10
Jake Riccardi,2022,Round 5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GWS Giants,6,Melbourne,MCG,2022-04-16T19:25:00,27,SUNNY,0,KEY_FORWARD,1999-11-07,195,97,FALSE,TRUE,FALSE,TRUE,10
Jake Riccardi,2022,Round 9,45,0,30,0,86,0,5,2,7,4,0,3,1,2,1,0,4,3,1,0,1,1,0,1,0,85.7,80,0,GWS Giants,15,Carlton,GIANTS Stadium,2022-05-15T15:20:00,25,RAIN,0,KEY_FORWARD,1999-11-07,195,97,FALSE,TRUE,FALSE,TRUE,10
Jake Riccardi,2022,Round 10,68,0,38,0,92,0,7,4,11,8,2,2,6,1,1,0,3,8,0,0,3,3,0,4,0,81.8,71.4,0,GWS Giants,8,West Coast Eagles,GIANTS Stadium,2022-05-22T14:10:00,19,RAIN,0,KEY_FORWARD,1999-11-07,195,97,FALSE,TRUE,FALSE,TRUE,10
Jake Riccardi,2022,Round 11,44,0,35,0,83,0,7,2,9,4,0,1,3,1,0,0,6,4,1,0,1,3,1,2,0,66.7,71.4,0,GWS Giants,14,Brisbane Lions,Gabba,2022-05-28T13:45:00,25,MOSTLY_SUNNY,0,KEY_FORWARD,1999-11-07,195,97,FALSE,TRUE,FALSE,TRUE,10
Jake Riccardi,2022,Round 13,72,0,26,0,87,0,8,3,11,5,2,1,4,3,0,0,4,7,1,0,2,2,0,1,0,90.9,87.5,0,GWS Giants,11,North Melbourne,Marvel Stadium,2022-06-12T15:20:00,13,RAIN,0,KEY_FORWARD,1999-11-07,195,97,FALSE,TRUE,FALSE,TRUE,10
Jake Riccardi,2022,Round 14,77,1,39,2.56,92,0,10,2,12,7,2,4,3,2,1,0,8,5,1,0,1,3,0,3,0,66.7,60,2,GWS Giants,11,Western Bulldogs,GIANTS Stadium,2022-06-18T19:25:00,20,RAIN,0,KEY_FORWARD,1999-11-07,195,97,FALSE,TRUE,FALSE,TRUE,10
Jake Riccardi,2022,Round 15,40,2,27,7.41,78,0,2,5,7,1,2,0,1,2,0,0,4,3,1,0,1,1,0,0,0,71.4,100,7,GWS Giants,22,Collingwood,MCG,2022-06-26T15:20:00,13,RAIN,0,KEY_FORWARD,1999-11-07,195,97,FALSE,TRUE,FALSE,TRUE,10
Jake Soligo,2022,Round 1,17,0,27,0,63,0,4,1,5,1,0,1,0,0,0,0,4,1,0,0,1,1,0,0,0,80,100,0,Adelaide Crows,17,Fremantle,Adelaide Oval,2022-03-20T15:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,2003-01-25,180,77,FALSE,TRUE,FALSE,FALSE,10
Jake Soligo,2022,Round 2,11,0,27,0,11,0,1,1,2,0,2,0,0,0,1,0,2,0,0,1,1,1,0,1,0,0,0,0,Adelaide Crows,10,Collingwood,MCG,2022-03-26T13:45:00,24,MOSTLY_SUNNY,0,MIDFIELDER,2003-01-25,180,77,FALSE,TRUE,FALSE,FALSE,10
Jake Soligo,2022,Round 9,59,0,29,0,81,0,8,4,12,3,4,1,2,0,0,0,5,7,2,0,1,1,3,1,0,75,87.5,0,Adelaide Crows,6,Brisbane Lions,Adelaide Oval,2022-05-14T19:10:00,18,MOSTLY_SUNNY,0,MIDFIELDER,2003-01-25,180,77,FALSE,TRUE,FALSE,FALSE,10
Jake Soligo,2022,Round 10,77,0,27,0,87,0,10,9,19,2,3,0,2,1,1,0,8,10,4,0,1,1,1,4,0,73.7,80,0,Adelaide Crows,6,St Kilda,Adelaide Oval,2022-05-21T19:00:00,18,MOSTLY_SUNNY,0,MIDFIELDER,2003-01-25,180,77,FALSE,TRUE,FALSE,FALSE,10
Jake Soligo,2022,Round 11,61,0,26,0,86,0,5,6,11,1,7,0,1,1,0,0,4,7,0,1,3,3,4,1,0,54.5,40,0,Adelaide Crows,7,Geelong Cats,GMHBA Stadium,2022-05-28T13:45:00,16,MOSTLY_SUNNY,0,MIDFIELDER,2003-01-25,180,77,FALSE,TRUE,FALSE,FALSE,10
Jake Soligo,2022,Round 12,61,0,25,0,85,0,7,3,10,2,4,0,2,2,1,0,5,5,2,1,1,0,2,0,0,80,71.4,0,Adelaide Crows,9,West Coast Eagles,Adelaide Oval,2022-06-04T13:15:00,18,MOSTLY_SUNNY,0,MIDFIELDER,2003-01-25,180,77,FALSE,TRUE,FALSE,FALSE,10
Jake Soligo,2022,Round 14,78,0,32,0,78,0,14,6,20,5,3,1,4,0,0,0,9,12,0,1,5,4,5,2,0,70,78.6,0,Adelaide Crows,8,Gold Coast Suns,Metricon Stadium,2022-06-19T15:20:00,22,RAIN,0,MIDFIELDER,2003-01-25,180,77,FALSE,TRUE,FALSE,FALSE,10
Jake Soligo,2022,Round 15,55,0,29,0,83,0,6,6,12,2,4,0,2,1,0,0,6,7,0,1,4,4,0,2,0,58.3,50,0,Adelaide Crows,10,North Melbourne,Blundstone Arena,2022-06-26T13:10:00,11,RAIN,0,MIDFIELDER,2003-01-25,180,77,FALSE,TRUE,FALSE,FALSE,10
Jake Soligo,2022,Round 16,73,3,28,10.71,82,0,9,11,20,5,2,0,5,0,0,0,9,11,1,0,2,3,2,2,0,65,55.6,0,Adelaide Crows,10,Melbourne,Adelaide Oval,2022-07-02T16:05:00,18,MOSTLY_SUNNY,0,MIDFIELDER,2003-01-25,180,77,FALSE,TRUE,FALSE,FALSE,10
Jake Soligo,2022,Round 17,39,4,25,16,83,0,6,7,13,2,1,0,2,0,0,0,5,8,0,1,3,5,1,0,0,53.8,33.3,0,Adelaide Crows,8,Hawthorn,Marvel Stadium,2022-07-10T15:20:00,15,MOSTLY_SUNNY,0,MIDFIELDER,2003-01-25,180,77,FALSE,TRUE,FALSE,FALSE,10
Jake Stein,2022,Round 3,56,0,24,0,87,0,8,2,10,5,3,0,5,0,0,0,4,5,1,0,0,1,3,0,0,100,100,0,GWS Giants,9,Gold Coast Suns,GIANTS Stadium,2022-04-02T16:35:00,21,RAIN,0,KEY_DEFENDER,1994-01-17,195,96,TRUE,FALSE,FALSE,FALSE,6
Jake Stein,2022,Round 4,25,0,25,0,87,0,3,3,6,2,1,1,1,0,0,0,4,3,0,0,0,1,2,0,0,83.3,100,0,GWS Giants,10,Fremantle,Optus Stadium,2022-04-09T17:25:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1994-01-17,195,96,TRUE,FALSE,FALSE,FALSE,6
Jake Stein,2022,Round 5,46,0,30,0,86,1,7,7,14,2,1,0,2,0,0,0,5,10,1,0,3,3,3,1,0,78.6,57.1,0,GWS Giants,6,Melbourne,MCG,2022-04-16T19:25:00,27,SUNNY,16.67,KEY_DEFENDER,1994-01-17,195,96,TRUE,FALSE,FALSE,FALSE,6
Jake Stein,2022,Round 6,17,0,22,0,77,0,3,2,5,1,0,0,1,0,0,0,4,2,1,0,1,2,2,0,0,80,66.7,0,GWS Giants,17,St Kilda,Manuka Oval,2022-04-22T19:50:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1994-01-17,195,96,TRUE,FALSE,FALSE,FALSE,6
Jake Stein,2022,Round 10,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GWS Giants,8,West Coast Eagles,GIANTS Stadium,2022-05-22T14:10:00,19,RAIN,0,KEY_DEFENDER,1994-01-17,195,96,TRUE,FALSE,FALSE,FALSE,6
Jake Stein,2022,Round 13,19,0,26,0,62,0,1,3,4,2,1,0,2,0,0,0,0,4,0,0,1,0,0,0,0,100,100,0,GWS Giants,11,North Melbourne,Marvel Stadium,2022-06-12T15:20:00,13,RAIN,0,KEY_DEFENDER,1994-01-17,195,96,TRUE,FALSE,FALSE,FALSE,6
Jake Stringer,2022,Round 2,65,21,29,72.41,80,0,11,4,15,2,4,0,2,1,0,0,10,6,2,2,6,3,0,3,0,53.3,45.5,0,Essendon,7,Brisbane Lions,Marvel Stadium,2022-03-26T16:35:00,24,MOSTLY_SUNNY,0,KEY_FORWARD,1994-04-25,192,90,FALSE,TRUE,FALSE,TRUE,9
Jake Stringer,2022,Round 3,62,22,28,78.57,82,0,12,2,14,3,1,2,1,2,0,0,6,7,0,1,3,5,1,3,0,50,41.7,0,Essendon,15,Melbourne,MCG,2022-04-01T19:20:00,20,MOSTLY_SUNNY,0,KEY_FORWARD,1994-04-25,192,90,FALSE,TRUE,FALSE,TRUE,9
Jake Stringer,2022,Round 6,65,5,31,16.13,76,0,8,2,10,4,2,0,4,3,2,0,3,7,0,1,2,2,0,0,0,50,50,0,Essendon,3,Collingwood,MCG,2022-04-25T15:20:00,21,MOSTLY_SUNNY,0,KEY_FORWARD,1994-04-25,192,90,FALSE,TRUE,FALSE,TRUE,9
Jake Stringer,2022,Round 7,60,10,30,33.33,79,0,9,2,11,3,4,1,2,1,1,0,5,7,0,1,4,2,0,2,0,54.5,55.6,0,Essendon,7,Western Bulldogs,Marvel Stadium,2022-05-01T15:20:00,20,MOSTLY_SUNNY,0,KEY_FORWARD,1994-04-25,192,90,FALSE,TRUE,FALSE,TRUE,9
Jake Stringer,2022,Round 13,20,1,23,4.35,78,0,7,2,9,1,0,0,1,0,1,0,6,5,0,3,5,5,1,2,0,44.4,28.6,0,Essendon,8,Carlton,MCG,2022-06-10T19:50:00,14,RAIN,0,KEY_FORWARD,1994-04-25,192,90,FALSE,TRUE,FALSE,TRUE,9
Jake Stringer,2022,Round 14,94,11,30,36.67,80,0,11,5,16,4,6,0,4,2,2,0,10,8,1,0,4,3,1,3,0,56.3,45.5,0,Essendon,6,St Kilda,Marvel Stadium,2022-06-17T19:50:00,15,RAIN,0,KEY_FORWARD,1994-04-25,192,90,FALSE,TRUE,FALSE,TRUE,9
Jake Stringer,2022,Round 15,74,14,34,41.18,82,0,7,6,13,3,3,0,3,3,0,0,9,5,2,0,0,3,0,4,0,92.3,100,0,Essendon,11,West Coast Eagles,Optus Stadium,2022-06-24T18:40:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1994-04-25,192,90,FALSE,TRUE,FALSE,TRUE,9
Jake Stringer,2022,Round 16,63,15,31,48.39,84,0,11,6,17,1,1,0,1,2,0,0,9,9,2,1,4,4,0,5,0,64.7,72.7,0,Essendon,14,Sydney Swans,MCG,2022-07-02T13:45:00,13,MOSTLY_SUNNY,0,KEY_FORWARD,1994-04-25,192,90,FALSE,TRUE,FALSE,TRUE,9
Jake Stringer,2022,Round 17,50,12,32,37.5,82,0,7,2,9,3,5,0,3,0,2,0,5,5,0,2,3,4,0,3,0,44.4,28.6,0,Essendon,12,Brisbane Lions,Gabba,2022-07-10T13:10:00,20,MOSTLY_SUNNY,0,KEY_FORWARD,1994-04-25,192,90,FALSE,TRUE,FALSE,TRUE,9
Jake Waterman,2022,Round 1,65,0,32,0,92,0,9,2,11,4,3,0,4,1,1,0,5,6,3,0,1,2,0,2,0,81.8,77.8,0,West Coast Eagles,11,Gold Coast Suns,Optus Stadium,2022-03-20T16:40:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-05-06,193,92,FALSE,FALSE,FALSE,TRUE,15
Jake Waterman,2022,Round 3,0,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Coast Eagles,12,Fremantle,Optus Stadium,2022-04-03T16:20:00,18,MOSTLY_SUNNY,0,KEY_FORWARD,1998-05-06,193,92,FALSE,FALSE,FALSE,TRUE,15
Jake Waterman,2022,Round 4,36,0,28,0,90,0,6,2,8,2,0,0,2,1,1,0,2,6,1,0,1,2,1,2,0,75,66.7,0,West Coast Eagles,14,Collingwood,Marvel Stadium,2022-04-09T16:35:00,26,MOSTLY_SUNNY,0,KEY_FORWARD,1998-05-06,193,92,FALSE,FALSE,FALSE,TRUE,15
